order_id,order_date,seller_days,carrier_days,order_value,bottleneck,risk_level,delivery_status,recommended_action,priority
8adee5f27ae7551113fc26ce21202576,2017-11-24,6,19,57.82,Both,Critical,On Time,Priority operations intervention,P3
278ffae8d541775ba53338a54ee391a3,2017-10-03,1,26,57.82,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
918a23b289e2ce640ef9dc1f1b4043c5,2018-03-19,1,21,57.82,Carrier,Critical,Late,Carrier escalation + ETA review,P3
10a419c662c88c75ed796f78bc88d31b,2018-03-07,1,15,57.82,Carrier,Critical,Late,Carrier escalation + ETA review,P3
cb4e81ca4138be621c104eeb865c4a79,2017-12-14,9,18,57.8,Both,Critical,On Time,Priority operations intervention,P3
744ce2fe884a45093b4a3df391cb16c5,2017-03-06,8,16,57.78,Both,Critical,On Time,Priority operations intervention,P3
75441fa4c89fbbba02fa9fdfd5729595,2018-05-16,1,18,57.78,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
2e732f3baff2aeb3f81752eb0368577a,2018-03-30,3,15,57.769999999999996,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
6448006dfb006e20493015dc6358de41,2017-06-05,2,15,57.75,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
f046f702f9cb0684a1c673664440bb22,2018-04-11,0,16,57.75,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
6178aa2d0a4a19e5c27c9086dfffee18,2017-02-18,2,24,57.739999999999995,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
5c76bd3547c43e1796cc38f9906197d8,2017-11-30,28,6,57.730000000000004,Seller,Critical,Late,Seller follow-up,P3
bd4ff7998fcfa299d9275e288adf4efa,2018-03-17,3,30,57.730000000000004,Carrier,Critical,Late,Carrier escalation + ETA review,P3
7437b218b9af11255c89b0043905192e,2018-05-08,3,21,57.730000000000004,Carrier,Critical,Late,Carrier escalation + ETA review,P3
f192af03910c3b4efec294f63201d0f2,2018-06-07,1,18,57.730000000000004,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
205e16be0c19461ce25d719fa25b5331,2017-12-15,5,17,57.72,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
5b19cc30f1a0a44439a744db5c2cc979,2018-05-12,2,16,57.69,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
c90e8686c91e367aa92c3efa4faca2d3,2018-02-21,1,19,57.69,Carrier,Critical,Late,Carrier escalation + ETA review,P3
5662e7f8bbc6abe55e104ac06994a731,2017-10-02,0,16,57.69,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
925f2b824125dc08ef7354aad4692fa8,2018-01-12,11,2,57.68,Seller,Critical,On Time,Seller follow-up,P3
9a0711872c4923672894e8289ecfab8c,2017-12-19,3,24,57.68,Carrier,Critical,Late,Carrier escalation + ETA review,P3
ba0db9f92aa949903a0bc955770e27fc,2018-05-03,2,27,57.68,Carrier,Critical,Late,Carrier escalation + ETA review,P3
ddcf6c758c04fe3f2e0d1ae301ec5f40,2017-04-11,2,26,57.68,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
b07725548a706259d0cbc2aeaa780e18,2017-03-02,1,18,57.68,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
0a6e242b5cf18e140304453da637866b,2017-12-10,2,15,57.629999999999995,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
96c23bd7ad4b2dc9dc421e8483c06bc1,2018-01-23,4,25,57.620000000000005,Carrier,Critical,Late,Carrier escalation + ETA review,P3
82a8c3dcda52d329f3f4ea44f6a406f9,2017-06-30,3,22,57.620000000000005,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
8722ed50581fd85128231850633f5943,2018-01-23,2,22,57.620000000000005,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
b172a003a35f407e54bc6d8ba4c5b1fa,2017-07-22,2,18,57.620000000000005,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
a48183f8e066f2c15072a58ff763cccb,2017-12-03,1,16,57.620000000000005,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
5f79e2da24a52e76bc22897df03a7901,2017-08-23,30,3,57.6,Seller,Critical,Late,Seller follow-up,P3
0c65eb5a1415db7a20dfc869c9277e7a,2017-08-23,29,8,57.6,Both,Critical,Late,Priority operations intervention,P3
4e906592ffe21666b515f88ec700cdeb,2017-11-20,14,16,57.6,Both,Critical,Late,Priority operations intervention,P3
052a77ba9184a29a1a99c4129ec14c74,2017-11-28,3,19,57.6,Carrier,Critical,Late,Carrier escalation + ETA review,P3
9d27b66cd7dfe58587bd778c83c4d5a1,2017-11-07,3,15,57.6,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
3335f13449d5b75804a0a49611cf11a4,2017-12-03,3,15,57.6,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
11302d4542ca6da5b505416f9e04f0a8,2017-11-26,1,16,57.59,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
40237bfdaa849b45bb6dc75be63c3abf,2018-02-23,3,36,57.589999999999996,Carrier,Critical,Late,Carrier escalation + ETA review,P3
18d686f1bb1270182c646fe337459d79,2018-02-15,2,22,57.589999999999996,Carrier,Critical,Late,Carrier escalation + ETA review,P3
41cb9d97fc1bb4dd341d2f383972d178,2017-10-19,1,20,57.57,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
fa324c91752b47b6cc59296bcb53ebdd,2017-04-19,1,21,57.55,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
551320e40e766057c633ff653094bf5f,2018-02-06,13,15,57.53,Both,Critical,On Time,Priority operations intervention,P3
3933b7e5a1db4b87455b4c0a6c561690,2017-07-14,10,16,57.53,Both,Critical,On Time,Priority operations intervention,P3
fd35f76586d33671031d89dc11030a4f,2017-08-26,3,17,57.53,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
9964fcee18c49b70f81f947eb85ac611,2017-11-24,3,16,57.53,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
7214d4b6b000cc492a9a80db1a6d59fd,2017-12-13,1,22,57.53,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
c9c52a54f8c144ef40de99a8a74a3ec6,2017-07-06,1,20,57.53,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
89754e8d7a02b0a3f7aa92d800b25c14,2017-11-09,4,15,57.5,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
6c8d9c889ff58afb2ced2fdf22588b6e,2017-11-30,1,18,57.5,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
39d340d25b904393423407b7b5ed5030,2018-05-03,4,16,57.489999999999995,Carrier,Critical,Late,Carrier escalation + ETA review,P3
a9ef87f686349168d7b25621bac29d5e,2018-01-09,13,9,57.43,Both,Critical,Late,Priority operations intervention,P3
9193ad4fecc33b317e85fa7bc19600b3,2018-01-10,12,1,57.43,Seller,Critical,On Time,Seller follow-up,P3
077a6d2bd20a77531ca2dcf84f5c5d0e,2018-06-12,0,29,57.39,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
77fff204e0af2e1abdaea52727cf9d15,2017-11-08,12,10,57.29,Both,Critical,On Time,Priority operations intervention,P3
e4d70620497883d192090b7a6d48441d,2017-08-09,5,16,57.28,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
593732bc7133b31a809050a3df77f34c,2017-07-10,3,15,57.28,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
c9739bdab1e1bc3c6b4260640d1d3e51,2017-11-09,1,24,57.28,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
f84e156e1671129eb01e38a679129538,2017-12-29,5,16,57.269999999999996,Carrier,Critical,Late,Carrier escalation + ETA review,P3
ba58afe54c3a57545b5f30a8f3a83d1c,2018-03-16,4,27,57.230000000000004,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
566aa88269ebf1551f8e2da76e215e08,2018-03-31,3,48,57.230000000000004,Carrier,Critical,Late,Carrier escalation + ETA review,P3
16a10c94dc005b8e19195327eb853b21,2018-04-20,3,23,57.230000000000004,Carrier,Critical,Late,Carrier escalation + ETA review,P3
9c595e16a30ed3d4190c5d512eb1ad17,2018-04-21,2,26,57.230000000000004,Carrier,Critical,Late,Carrier escalation + ETA review,P3
f7411b386b99ab297f888848be4198a6,2018-05-15,1,16,57.230000000000004,Carrier,Critical,Late,Carrier escalation + ETA review,P3
cd0b902d14f0c8d23aa34f4d50bf7843,2017-11-22,1,49,57.21,Carrier,Critical,Late,Carrier escalation + ETA review,P3
0f28c88fb38fee388050be4fa4d11b43,2018-03-17,3,29,57.18,Carrier,Critical,Late,Carrier escalation + ETA review,P3
4791caecf8eb833376796979ea2c7aba,2018-04-15,2,15,57.18,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
002834535f7a609a5c68266f173fa59e,2018-07-23,1,18,57.17,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
0fe99cdb0e30d4a1a48a35cd7ed5154b,2018-03-08,8,17,57.16,Both,Critical,Late,Priority operations intervention,P3
3328fcf7fefe319b350bec31d74bfd46,2018-01-24,6,20,57.14,Both,Critical,On Time,Priority operations intervention,P3
88bf5b4aa46a6a1db2d81f68b8983a42,2018-03-06,1,42,57.13,Carrier,Critical,Late,Carrier escalation + ETA review,P3
2158e65196d4219c8f22cf686e1cc8de,2018-03-15,14,6,57.129999999999995,Seller,Critical,On Time,Seller follow-up,P3
c1307860856bd6bad58e1b21facf55cd,2018-05-15,7,21,57.129999999999995,Both,Critical,Late,Priority operations intervention,P3
60725ae38288a737c3c59e0c7f4dd430,2017-11-23,5,30,57.1,Carrier,Critical,Late,Carrier escalation + ETA review,P3
7c596c1da3694fa12ca3f95b52131d6a,2018-02-06,1,29,57.1,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
3fe87c4649dc474cb4fa2f31cfa06d4b,2017-09-20,1,18,57.1,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
46d0f76081021815e170035bdef4c828,2018-02-26,0,22,57.1,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
a3f9696801e0ce6882756720d7580e17,2018-01-18,0,15,57.1,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
f00e76913de005d1e688bde18d970dff,2017-05-09,21,7,57.09,Seller,Critical,Late,Seller follow-up,P3
39f9dafc7ffdcf2b3c9b9ae5f1541a41,2017-11-24,6,27,57.09,Both,Critical,Late,Priority operations intervention,P3
72cb2646f4d14d8cc71780e765f531dc,2017-02-11,4,21,57.09,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
cb21a02602964e085cb4e31a404a310e,2017-08-15,2,15,57.09,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
36e6b99ba54c4963136edbf31f33d781,2017-03-13,4,18,57.08,Carrier,Critical,Late,Carrier escalation + ETA review,P3
a08d1f4b300c3d7ec52f5f9a74234eca,2016-10-10,11,0,57.06,Seller,Critical,On Time,Seller follow-up,P3
8d02084669f5b4bd784dba858f55bcd6,2018-04-09,8,15,57.06,Both,Critical,On Time,Priority operations intervention,P3
65c6c6e3397b02121a0a14f07514612c,2018-05-15,1,19,57.06,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
5b9075f2428968c2587dad5024af0f63,2018-06-26,0,16,57.06,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
79b49127db2c9bc718a161183671505c,2018-05-25,11,1,57.05,Seller,Critical,On Time,Seller follow-up,P3
d43198c2d47efb581c5c8c0e2676a7de,2018-02-11,10,21,57.05,Both,Critical,On Time,Priority operations intervention,P3
4820438862b5615d0c4b3d7c2ae30855,2018-05-11,4,23,57.03,Carrier,Critical,Late,Carrier escalation + ETA review,P3
29dab96b98e4f84bb3f92415806202b2,2017-12-04,2,29,57.0,Carrier,Critical,Late,Carrier escalation + ETA review,P3
78388558707957af9310d88b1a22893a,2018-02-26,2,21,57.0,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
b37ae92c72d3335c241ea5be05dbc077,2018-01-11,1,26,57.0,Carrier,Critical,Late,Carrier escalation + ETA review,P3
52b841d05323dfdaea310461719973cc,2018-02-08,1,20,57.0,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
f11d659584813daadb19252b9659a670,2018-03-04,1,16,57.0,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
1c5998a66da200447c5cbb528969a95a,2018-01-17,0,20,57.0,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
6076a8694fc911c2ed0a2bac1c30a9c5,2018-03-15,2,16,56.98,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
e1a5a8d04768a9b9972f4bfb2c21a11c,2018-04-21,4,26,56.959999999999994,Carrier,Critical,Late,Carrier escalation + ETA review,P3
8a7d789dadca6780e334906644210727,2018-03-30,4,15,56.959999999999994,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
37e7875cdce5a9e5b3a692971f370151,2018-05-18,3,16,56.959999999999994,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
9702b284912de5c57518af9f8220246c,2018-08-03,3,18,56.949999999999996,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
d5da3d3e9a68ba109b6f8f0d2ad567cf,2018-07-04,2,42,56.949999999999996,Carrier,Critical,Late,Carrier escalation + ETA review,P3
fd651b5d45523bedc2076c015e66b6ee,2018-03-05,4,17,56.94,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
0d5e27935dad336ff3d5962a73b30f2d,2018-03-24,3,27,56.94,Carrier,Critical,Late,Carrier escalation + ETA review,P3
0263464225bdea582f602c369c2b6061,2018-04-04,2,24,56.94,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
99f7ab7ea1001d0e2b6ac00be98444c8,2018-04-02,2,22,56.94,Carrier,Critical,Late,Carrier escalation + ETA review,P3
df9ad58c9ee5c31a5a9e19eea2acc369,2018-04-04,1,32,56.94,Carrier,Critical,Late,Carrier escalation + ETA review,P3
6493662503709d0182824311f551c45a,2018-05-10,1,26,56.94,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
43f8f1cb2ac6711ebff63254d2310e7f,2018-05-18,1,16,56.93,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
22c129d6b11c5113aafece4670d8719d,2018-02-11,4,19,56.92,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
c076716e911ff533f3dd8bb44258c8c1,2018-02-25,3,17,56.92,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
2ce7fb3d9314c0a8e4e8c04eb1224919,2018-06-10,3,15,56.9,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
c7436c65f20daf8cd6e18c35a97867c7,2018-01-13,2,18,56.9,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
284dfdbca771e6488f7c8f9114f407a9,2017-12-01,3,18,56.89,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
fcad30a9bb90bebcdd23bb5e3aba00e6,2017-05-05,12,6,56.86,Seller,Critical,On Time,Seller follow-up,P3
b57278e94a17f53f5a91bb0aab49c397,2017-02-20,4,55,56.86,Carrier,Critical,Late,Carrier escalation + ETA review,P3
5180f5ceec20f3f7d4c082c81a07926f,2017-12-07,21,6,56.85,Seller,Critical,On Time,Seller follow-up,P3
1eccd8d84c7f560cd79c788b091d42a7,2017-06-11,2,15,56.85,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
64958fed45ad3cd3b84be03fd9ac01cd,2018-02-14,0,23,56.85,Carrier,Critical,Late,Carrier escalation + ETA review,P3
8e87d18bbab2a0394d37332363c1f804,2018-01-31,2,15,56.82,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
74e284cea771553e1c5b513d44ac6b51,2018-01-03,5,24,56.79,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
87979d4911d8ddfec45cd5ebccfb535b,2018-01-01,3,15,56.79,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
31ece8303bc27804a8e341abbd3f2d02,2018-01-06,4,27,56.78,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
abe1510142dfb06af1ac26425e538cf0,2018-02-10,4,21,56.78,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
638c43326cd8c7403a2bf818e46b779e,2017-12-01,3,20,56.78,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
ce1c82a64c8c7a41beeecd2d1c1dd21e,2017-04-22,3,15,56.78,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
af95d7a4f9643401325ec89b4f7f8afe,2017-05-31,2,76,56.78,Carrier,Critical,Late,Carrier escalation + ETA review,P3
64ffd968be8339d1911ef7957f314421,2017-07-19,2,34,56.78,Carrier,Critical,Late,Carrier escalation + ETA review,P3
41b39e8a2374f3afc0e36d2bbc2de799,2017-05-29,0,24,56.78,Carrier,Critical,Late,Carrier escalation + ETA review,P3
eaf0add60b176b64a692a1e382addea8,2017-12-18,23,5,56.69,Seller,Critical,On Time,Seller follow-up,P3
966d505c98ea667c11343331a5d67722,2017-08-03,13,9,56.69,Both,Critical,On Time,Priority operations intervention,P3
87a330a52c9e677f1252f2f17e54cf65,2017-09-13,12,21,56.69,Both,Critical,Late,Priority operations intervention,P3
705eccb4d371ea1443a991787d36b59c,2017-12-22,5,21,56.69,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
cb9419b2db4cc2797c93a4d4cb27eafc,2017-09-22,3,16,56.69,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
55aeba08a7d54fd54220244c4dfdb559,2017-11-24,3,16,56.69,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
f3bc6575842f8518d2bca5e71ea8c4de,2017-11-24,3,15,56.69,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
691b40963b9004f0e49ec2a003f19043,2017-12-21,1,22,56.69,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
ca843d205ec288c96c0133bc678c44e8,2017-11-10,4,25,56.660000000000004,Carrier,Critical,Late,Carrier escalation + ETA review,P3
4e0b292febe7dba9150bd618a5e49149,2017-12-12,1,23,56.66,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
e23115216f6b79bda05036f94744a2dd,2017-10-10,15,1,56.629999999999995,Seller,Critical,Late,Seller follow-up,P3
8119174bd1dd63d869875de9844752a8,2017-10-27,11,22,56.629999999999995,Both,Critical,Late,Priority operations intervention,P3
0b6e75056fea21ce5208e0a4d56a058f,2017-11-12,5,18,56.629999999999995,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
a39dde177899dc1b42c696690b2d7166,2018-01-02,2,15,56.629999999999995,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
b4eb90d259a894fde9db24f991797b6b,2017-02-12,2,15,56.620000000000005,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
eb8f4a89b1e0d647cd917487b06bed58,2017-08-11,12,2,56.6,Seller,Critical,On Time,Seller follow-up,P3
f6952ea226398c9ef2809ed39031f768,2018-01-05,4,17,56.6,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
0a92bad75c24fdf33ed2a18801262e89,2018-08-13,2,20,56.54,Carrier,Critical,Late,Carrier escalation + ETA review,P3
00b9e0f8f588d0406a3de447eb606970,2018-01-22,4,21,56.5,Carrier,Critical,Late,Carrier escalation + ETA review,P3
8c23f60e51f9e3aec7d9e0c07fa3d8f1,2018-03-04,4,19,56.5,Carrier,Critical,Late,Carrier escalation + ETA review,P3
17369d934e18e1cb2481bc11a9dcce78,2018-02-23,4,15,56.5,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
f6bacd0dbc1aa8e5256c4bd6e4b08b03,2017-11-24,3,15,56.5,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
e2b182ec1154718a19aaa02dfd8c4722,2017-09-22,11,3,56.49,Seller,Critical,On Time,Seller follow-up,P3
33b1b34b5bb565c5bdea6e2995ac1cab,2017-10-03,3,41,56.49,Carrier,Critical,Late,Carrier escalation + ETA review,P3
73db7f6cd086270ffe2e67b8379385bf,2018-01-18,1,19,56.489999999999995,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
67a229f0ab226f753f52634f1e6548a8,2018-03-16,0,18,56.43000000000001,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
57c39a946fb5e8e626649f02732b7cd5,2018-03-16,0,18,56.43,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
170080bcc0fb2580b853e32c5c579d5f,2017-05-24,5,32,56.42,Carrier,Critical,Late,Carrier escalation + ETA review,P3
dcd299f4c7a32656bc0f15b81c7cfa39,2018-05-14,4,31,56.42,Carrier,Critical,Late,Carrier escalation + ETA review,P3
a622cb9542d08e3004c1a9a33a7cd859,2017-06-13,1,97,56.42,Carrier,Critical,Late,Carrier escalation + ETA review,P3
b405fed41fa637afcbe35298147290af,2018-01-16,7,16,56.41,Both,Critical,Late,Priority operations intervention,P3
f00cdb8585a46952303de92749d24590,2018-04-12,4,19,56.41,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
86bc43925c44a258d6bb649598734103,2018-01-06,6,20,56.4,Both,Critical,On Time,Priority operations intervention,P3
4e4d9ab79db69a4bd0d79833bfce91f3,2017-12-22,5,15,56.4,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
5f8d8b23c2789fe592f5de2571f486b7,2018-03-04,4,15,56.4,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
23229014c0c3d71b5a013fc36f1de367,2017-03-22,5,22,56.39,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
7a1fadde9a014947dc553d03acec903c,2018-05-08,2,20,56.31,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
8a3ec851fda600089ac1c69ca40215c0,2018-06-06,22,5,56.29,Seller,Critical,On Time,Seller follow-up,P3
efc8b173642cd53d1dc2033b47dbe9f8,2017-11-24,3,24,56.29,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
baeda1a6ab86cb05572b31817ab4e413,2018-05-27,11,12,56.260000000000005,Both,Critical,On Time,Priority operations intervention,P3
29a78ee4f09c8306a3a5551825acc903,2018-01-27,2,23,56.17,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
fa5927f07ada4f44128f6d9fab3b70f6,2018-02-02,0,22,56.17,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
6ec283e06546387eaab356a4764d8298,2017-11-01,3,24,56.15,Carrier,Critical,Late,Carrier escalation + ETA review,P3
4c30a2a359ec6761932ab678ab9752b4,2017-09-07,4,17,56.14,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
7c644ea34ca017627bdfc5a5465a14a3,2017-09-23,2,18,56.14,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
f320fe2d0f359c67595c70baaf9ffdef,2018-02-26,2,23,56.08,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
f55cb4fd8cb8b16824c2912514216b2b,2017-12-20,2,32,56.05,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
dd49a987288a4d98ff61100ff35330af,2017-10-08,1,22,56.05,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
fed4434add09a6f332ea398efd656a5c,2018-04-08,1,30,56.04,Carrier,Critical,Late,Carrier escalation + ETA review,P3
48e57ab120e323dcb9b330fe88adfd87,2018-03-26,1,21,56.04,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
8538cceabb941edabecc8ac62f6813c9,2018-05-17,4,16,56.03,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
8311aa3b9c474639d7f344868c3fe150,2018-01-03,2,74,56.01,Carrier,Critical,Late,Carrier escalation + ETA review,P3
2f711707a90088b9f2ee4ae352dffe6d,2018-02-15,2,18,56.01,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
c15e9447787185951cc99a3f69a8f7dc,2018-02-07,1,25,56.01,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
41edd5d27833b73b29761df99f146624,2018-02-05,1,21,56.01,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
151c27c128aed0a8f60f8ed31c5d62f2,2018-03-01,1,19,56.01,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
9d57c2295efd51a11106d2d8175c676a,2018-02-25,2,42,56.0,Carrier,Critical,Late,Carrier escalation + ETA review,P3
df30936d84a3371e34e3180c4fa953e3,2017-12-07,1,20,56.0,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
8b2f04328e5408c6e2f9ebd38f2af662,2017-08-24,1,19,56.0,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
316206d46dccc0cc43780adbcaa5de1e,2018-03-17,12,5,55.959999999999994,Seller,Critical,On Time,Seller follow-up,P3
11837ac14fcdfb163c0b78d91be89498,2016-10-06,26,15,55.95,Both,Critical,On Time,Priority operations intervention,P3
96a829e0e554c697670638997aadc45b,2017-04-19,6,20,55.95,Both,Critical,Late,Priority operations intervention,P3
2fe324febf907e3ea3f2aa9650869fa5,2017-03-13,4,186,55.95,Carrier,Critical,Late,Carrier escalation + ETA review,P3
b9112da66c99f7f73aed69802cb358f7,2017-02-20,2,16,55.95,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
6d5d41f8365df2db64ec35a07addcf3c,2018-05-09,2,17,55.94,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
1861e4e81b5e158dc1b6007cd95a61cd,2018-05-07,1,16,55.94,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
755192d3be0310a52e52cd72bf6f12f5,2018-07-23,2,15,55.93,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
9075ecab41fdbe2edaae75cfb6cb09b2,2018-05-16,2,19,55.92,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
eadea18809cd8803f101e64884658ead,2017-12-21,1,17,55.92,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
a82f8bf2ea13782d44b5855dabcab94e,2017-04-20,6,15,55.86,Both,Critical,On Time,Priority operations intervention,P3
1fa78500e37879853df6bf65220a3994,2018-02-21,6,24,55.85,Both,Critical,Late,Priority operations intervention,P3
591bbdc0cd7aae35890765d570a3f0b1,2018-03-05,4,24,55.84,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
c236814f448d4536d236cbe7e34f94b4,2017-10-29,1,17,55.83,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
a7652ffa94af425f684a2d55cc06945e,2017-08-04,11,7,55.79,Seller,Critical,On Time,Seller follow-up,P3
9f4fe55585044ba737e3ce7f5676ef9f,2018-01-27,10,15,55.79,Both,Critical,On Time,Priority operations intervention,P3
c2dd16198fe0f15a071dc1cefbd4557c,2017-11-14,7,21,55.79,Both,Critical,On Time,Priority operations intervention,P3
52980848cc7019752a073e8e889f97e0,2017-06-16,0,34,55.79,Carrier,Critical,Late,Carrier escalation + ETA review,P3
9eac94dce77597b831e8c0dfc584bc8b,2018-01-18,15,15,55.78,Both,Critical,Late,Priority operations intervention,P3
c1e057b24816b20c350825a55dcfb11b,2018-01-15,15,7,55.78,Seller,Critical,On Time,Seller follow-up,P3
7892a566b076a8f7248d0c39b1a62768,2018-02-24,3,47,55.78,Carrier,Critical,Late,Carrier escalation + ETA review,P3
e28b309a54ca704f4ef3c6fa95da3fb5,2017-06-19,2,21,55.78,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
4a34792ebbc108e28a7d9cc2332ed0e1,2017-06-19,2,21,55.78,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
a30969bf642ba9df43445df05685de71,2018-02-04,1,24,55.78,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
69874f1392bc9898f11b59d0a735ce70,2017-02-14,6,22,55.75,Both,Critical,On Time,Priority operations intervention,P3
ad982819d59bc6c0fc50e08c0ee19e05,2017-12-08,4,30,55.739999999999995,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
3514fd00653caace61ea8ad6cd20c017,2017-03-16,28,5,55.72,Seller,Critical,On Time,Seller follow-up,P3
